,longitud,latitud
14808,-3.6929873,40.4082641
52744,-3.6902816,40.4066494
53122,-3.6891673,40.4066586
41079,-3.6898546,40.4067779
34427,-3.6904688,40.4074926
17969,-3.6887924,40.4075557
36907,-3.689374,40.407646
34399,-3.6893317,40.4077681
3413,-3.6894036,40.4078147
37386,-3.6888479,40.4081778
33381,-3.6889436,40.4083859
14991,-3.6948678,40.4030242
47813,-3.6957045,40.403306
15071,-3.6960001,40.4033328
47817,-3.6947158,40.4041159
44995,-3.6949159,40.4041199
261,-3.6959215,40.4041585
24329,-3.6951567,40.4042944
47816,-3.6953596,40.4043089
47812,-3.69566,40.4043385
47814,-3.6956506,40.404434
18497,-3.6934462,40.4035909
18639,-3.6938107,40.4037862
18495,-3.6933999,40.4039518
31605,-3.6944302,40.4040904
18496,-3.6933572,40.4042265
18508,-3.6933587,40.4042582
18642,-3.6937492,40.4043211
18647,-3.6937225,40.4045414
18644,-3.6936929,40.4048248
18640,-3.6936874,40.4049189
263,-3.6963438,40.4039297
262,-3.6962581,40.4040199
20220,-3.6962188,40.4040629
260,-3.6961547,40.4041321
268,-3.6964274,40.4043696
18161,-3.6966232,40.404559
269,-3.6962338,40.404582
16687,-3.696908,40.4045843
270,-3.6962007,40.4046153
256,-3.6971953,40.4050149
47545,-3.6959514,40.4045057
47815,-3.6956311,40.4045808
265,-3.6956117,40.4047334
271,-3.6960055,40.4048223
29945,-3.6954078,40.4049076
272,-3.6958776,40.4049622
266,-3.6952969,40.4050712
19685,-3.6950629,40.4052925
16531,-3.6947345,40.4054322
267,-3.6949384,40.4054539
9754,-3.6969277,40.4050402
254,-3.6973199,40.4051914
273,-3.6961528,40.4051976
9510,-3.6974199,40.4054177
33116,-3.6972145,40.4066797
4217,-3.6960659,40.4072999
5684,-3.6963435,40.4074131
34639,-3.6965319,40.4075079
44851,-3.6970423,40.4075306
46343,-3.696597,40.4075403
8299,-3.694818,40.405588
48828,-3.6949685,40.406033
43944,-3.6949468,40.4060838
55358,-3.694906,40.4061276
36238,-3.6946606,40.4063011
5966,-3.6950056,40.4069704
17507,-3.6957497,40.4070961
5963,-3.6960368,40.4072338
43788,-3.6952072,40.4073639
15392,-3.6957563,40.4074166
21216,-3.6934749,40.4068975
18653,-3.6934605,40.4070506
8298,-3.693938,40.407124
22738,-3.6942182,40.4071597
8297,-3.694024,40.407222
49495,-3.6944343,40.4075305
34426,-3.6937809,40.407581
41902,-3.693097,40.4076148
17135,-3.6933745,40.407787
49273,-3.6935614,40.4081081
26712,-3.6985095,40.4076425
20555,-3.6974766,40.4078312
20556,-3.6975867,40.4078483
40897,-3.6980415,40.4078677
43827,-3.6984499,40.4079482
5961,-3.6974589,40.408015
13973,-3.697848,40.4080154
47213,-3.697535,40.4080505
5349,-3.6976117,40.4080907
17678,-3.6980296,40.4081204
49493,-3.6942848,40.4081792
17134,-3.6932525,40.4082908
23121,-3.6934285,40.4083985
37030,-3.6940356,40.4084658
54438,-3.6933604,40.4084843
26899,-3.693285,40.4084928
54439,-3.6933541,40.4084935
5415,-3.6935566,40.4087298
54440,-3.6932351,40.4087487
49494,-3.6939547,40.4087672
43825,-3.6963181,40.407688
5170,-3.6963231,40.4077371
46554,-3.6968478,40.407759
43826,-3.696827,40.4079225
10216,-3.6970064,40.4079487
5962,-3.6973775,40.4080031
10505,-3.69652,40.4090486
26310,-3.6962417,40.4094874
20906,-3.6964233,40.4097575
45286,-3.6967171,40.4099049
253,-3.6986721,40.4049362
9511,-3.6977459,40.4059173
26608,-3.698407,40.4060339
3398,-3.6981652,40.4060991
255,-3.6980734,40.4061261
26607,-3.6979005,40.4061587
32669,-3.6986849,40.4062676
16708,-3.6981569,40.4063892
35303,-3.698571,40.4069699
20866,-3.6980903,40.4073709
16699,-3.6998662,40.4065457
53096,-3.7001015,40.4068286
48197,-3.7007578,40.4070266
55348,-3.7007415,40.4070349
6195,-3.6999115,40.4071316
46479,-3.7002732,40.4072269
46254,-3.7001373,40.4073644
48196,-3.7004529,40.4074632
48915,-3.6996997,40.4074751
16691,-3.7006117,40.407489
33117,-3.6993839,40.4069506
37896,-3.6990362,40.4069806
43961,-3.6988713,40.4070512
21550,-3.6996751,40.4075883
49299,-3.6996052,40.407606
6199,-3.6991619,40.4080258
44286,-3.6992477,40.408066
27647,-3.6995451,40.4081342
43828,-3.6996306,40.4081404
52991,-3.6987356,40.4082294
35062,-3.7009786,40.4069766
17771,-3.7010846,40.4072863
17772,-3.7014226,40.4076703
21562,-3.7008754,40.4080756
52996,-3.7016298,40.4082241
53081,-3.7010237,40.4082831
52998,-3.7015048,40.4082866
3288,-3.7010047,40.4083576
17753,-3.7008184,40.4085446
34439,-3.7007758,40.4085486
53079,-3.7005399,40.4075528
39602,-3.7007527,40.4078194
10217,-3.700568,40.4078224
27646,-3.6998212,40.4081673
52985,-3.7006847,40.4082901
35066,-3.7002961,40.4083214
15582,-3.700695,40.4083293
38057,-3.7003253,40.4083402
28622,-3.6998728,40.4084001
27641,-3.7000624,40.4084567
27665,-3.6989204,40.408258
52994,-3.6990221,40.4082737
48030,-3.6991901,40.4082996
27664,-3.6993341,40.4083219
6196,-3.6994385,40.408338
5531,-3.6995524,40.4083556
28623,-3.6996868,40.4083693
28633,-3.6995841,40.4085077
36249,-3.699529,40.4086315
1433,-3.6993859,40.408637
52992,-3.7002893,40.4084888
51531,-3.700693,40.4085479
28621,-3.6999321,40.4088067
10709,-3.699841,40.4089095
5754,-3.7001243,40.4089371
28626,-3.7003613,40.4089484
28627,-3.7004832,40.4089631
47215,-3.7004882,40.4089663
28624,-3.7005316,40.4089698
28625,-3.7006075,40.4089813
3289,-3.6980834,40.4081287
50997,-3.6981845,40.4081443
4219,-3.6984676,40.408188
30437,-3.6986467,40.4082157
52989,-3.6986869,40.4082219
10705,-3.6979879,40.4093986
53311,-3.6974978,40.4101609
9348,-3.697543,40.410196
12100,-3.6977557,40.4103465
33471,-3.6977188,40.4104769
28620,-3.6994186,40.4088321
5757,-3.6989418,40.4088323
5409,-3.6990671,40.4088976
5416,-3.6992747,40.4089409
28634,-3.6993887,40.4089552
36387,-3.6989314,40.4090679
48117,-3.6996407,40.4090713
18164,-3.699174,40.4096081
10711,-3.6989709,40.4098277
383,-3.6995485,40.4101321
3294,-3.6997158,40.4089962
51256,-3.6998783,40.4090081
41058,-3.7006764,40.4092681
41059,-3.7006764,40.4092681
27094,-3.6998817,40.4093101
28521,-3.7004206,40.4102923
376,-3.7007429,40.4105707
381,-3.7005322,40.4108202
377,-3.7004479,40.4109653
30329,-3.7006791,40.4109729
52332,-3.6932436,40.4088783
52055,-3.6944116,40.4089036
52984,-3.693317,40.4089089
5412,-3.6936473,40.4090165
52982,-3.6931009,40.4090259
52981,-3.6937426,40.4090573
5417,-3.6940348,40.4091828
20902,-3.6937223,40.4092
28354,-3.6931946,40.4093666
13967,-3.6933254,40.4094601
20903,-3.6953055,40.4090226
41135,-3.6952673,40.4091614
52980,-3.6957253,40.4093558
13705,-3.6959545,40.4095083
20904,-3.6958949,40.4095839
20905,-3.6959942,40.4096288
11832,-3.6953849,40.410301
28360,-3.6953327,40.4103167
10719,-3.6946441,40.4103649
10720,-3.6947574,40.4104087
33732,-3.6934229,40.4094709
171,-3.6938073,40.4094884
28362,-3.6935056,40.4095098
52983,-3.6935554,40.4095335
28361,-3.6936453,40.4095727
13968,-3.6937278,40.409637
189,-3.6932244,40.409774
53005,-3.6940613,40.4098612
10707,-3.6941229,40.4101268
10708,-3.6942012,40.41016
36998,-3.6968366,40.4099685
32295,-3.6969032,40.4100054
20907,-3.6969732,40.4100302
31364,-3.6961188,40.4100487
33714,-3.6971775,40.4101632
36900,-3.6962005,40.410177
48104,-3.6972297,40.4101851
20908,-3.6972819,40.4101947
48437,-3.6960412,40.4102235
28357,-3.6962503,40.410739
10706,-3.6943146,40.4102125
32822,-3.6944918,40.4102599
10716,-3.6944184,40.4102621
10715,-3.6945137,40.4103045
26898,-3.6931316,40.4108117
35484,-3.6934091,40.4108156
5990,-3.6936063,40.4108251
9827,-3.694091,40.4108863
9825,-3.6943629,40.410931
20695,-3.6942588,40.4109985
10721,-3.6948924,40.4104634
172,-3.6956565,40.4104639
32544,-3.6957105,40.4104872
10718,-3.695049,40.4105174
7327,-3.6958012,40.4105337
11833,-3.6959525,40.4105673
10717,-3.6951679,40.4105687
48212,-3.6952421,40.4106685
48843,-3.6955084,40.4107306
34422,-3.6957045,40.4108007
177,-3.6957127,40.4108575
28358,-3.6960078,40.4109106
188,-3.6947372,40.4110206
29692,-3.6951317,40.4111341
178,-3.6957132,40.4111815
9828,-3.6948323,40.4112111
9829,-3.6949414,40.4112162
29067,-3.6949171,40.4113384
9830,-3.6956961,40.4114175
27128,-3.6949017,40.41142
28359,-3.6965717,40.4109311
173,-3.6966965,40.4109882
13974,-3.696352,40.4110325
174,-3.6967784,40.4110395
872,-3.6963686,40.4111037
28353,-3.6967156,40.4112625
28356,-3.6972765,40.4112846
29210,-3.6973935,40.4113431
13706,-3.6970807,40.4113959
32532,-3.6967132,40.411405
40906,-3.6933767,40.410999
23102,-3.6943355,40.4110073
55561,-3.693165,40.4110841
9826,-3.6943434,40.4110877
26896,-3.6930885,40.411121
6897,-3.693184,40.411278
26895,-3.6931665,40.4113785
187,-3.6943236,40.4114334
38608,-3.6940988,40.4115521
27524,-3.6937723,40.4116966
16887,-3.6955698,40.4114617
53004,-3.6957014,40.4115243
13308,-3.6955653,40.4115533
33740,-3.6946906,40.4116896
12094,-3.6957551,40.4117324
179,-3.6956831,40.4117497
29068,-3.6955733,40.4117697
21806,-3.6954335,40.4117805
55489,-3.6949618,40.411878
46207,-3.6947332,40.4119292
16688,-3.7044706,40.4026119
48530,-3.7047331,40.4040045
19269,-3.7049039,40.4042134
39039,-3.7046069,40.4042914
19270,-3.705275,40.4044265
10607,-3.7048901,40.4045323
19464,-3.7046579,40.4046177
4192,-3.7044571,40.4054049
25187,-3.704919,40.4059484
48962,-3.7052889,40.4065395
10904,-3.7076883,40.4049458
10902,-3.7077813,40.4049626
10237,-3.7071041,40.4050311
9866,-3.7074937,40.4050978
13276,-3.7071535,40.4055515
17770,-3.7069104,40.4062876
21636,-3.7066962,40.4063389
55685,-3.7073036,40.4081981
18539,-3.7071952,40.408454
16652,-3.7074801,40.4085209
25189,-3.7046,40.4066593
5640,-3.7045348,40.4078927
46474,-3.7051262,40.4081789
48167,-3.7047562,40.4082534
30447,-3.7044462,40.4085038
34638,-3.7049146,40.4086442
21944,-3.7050167,40.4087943
48194,-3.705321,40.4088075
55346,-3.7053198,40.4088292
11213,-3.7052743,40.408935
37222,-3.7065409,40.4057923
14364,-3.7061542,40.4065217
20865,-3.7053287,40.4080349
21635,-3.7057681,40.4090338
46475,-3.7054479,40.4091028
35789,-3.705435,40.4092225
34858,-3.7057329,40.4092527
42878,-3.7058628,40.4093942
24222,-3.7060538,40.4096112
49630,-3.7063057,40.4099916
51861,-3.7036814,40.4090342
48564,-3.7038071,40.4091776
46476,-3.7038934,40.4093227
5678,-3.703907,40.4093986
5676,-3.7041097,40.4094202
17768,-3.7041665,40.4095063
20637,-3.7038285,40.4095255
20638,-3.7038396,40.4095437
20639,-3.7038514,40.4095632
20640,-3.7038625,40.4095814
20569,-3.7050256,40.4090234
37317,-3.7045299,40.4103634
51860,-3.7045819,40.4104659
48226,-3.704667,40.4106115
34747,-3.7051477,40.4108141
8150,-3.7049558,40.4108769
4397,-3.7048963,40.4110137
12042,-3.7045025,40.4110426
18635,-3.7045797,40.4110713
30022,-3.7047584,40.4111007
4400,-3.7064176,40.4100481
4412,-3.7063121,40.4101325
36164,-3.7066158,40.4102127
4396,-3.7065138,40.4102716
41369,-3.7061762,40.4103033
47326,-3.7056227,40.410378
36162,-3.7065839,40.4104625
41485,-3.7062521,40.4105047
4405,-3.7059609,40.4106324
4406,-3.7059609,40.4106324
34295,-3.7069159,40.4105062
40971,-3.7074921,40.410528
16661,-3.7071901,40.4105333
37318,-3.7066757,40.4105647
20802,-3.7071593,40.4105681
4753,-3.7074954,40.4106629
18541,-3.706795,40.4107017
4752,-3.7074989,40.4107542
4747,-3.7076291,40.4108009
18540,-3.7069197,40.4108066
4759,-3.7074309,40.4110324
34886,-3.7069428,40.41106
33733,-3.7066866,40.4110723
4756,-3.7074118,40.4111073
20801,-3.7071195,40.4111418
4758,-3.7074087,40.4111487
4399,-3.7067753,40.4111834
16765,-3.7071367,40.4112325
39565,-3.7073777,40.4112517
42006,-3.707692,40.4113176
4398,-3.7064078,40.4110807
48844,-3.7060041,40.4111181
55341,-3.70598,40.4111381
17824,-3.7063274,40.4116794
46560,-3.7062242,40.4117016
46559,-3.7061133,40.4117195
22882,-3.7060485,40.4117391
35439,-3.7059197,40.4117751
4413,-3.7053261,40.4117813
28002,-3.7053343,40.4118116
9881,-3.7080545,40.4045303
10192,-3.7080685,40.4046103
10314,-3.708078,40.4046645
10191,-3.7081272,40.4049518
9867,-3.7085396,40.405206
10900,-3.708192,40.4053226
4173,-3.7079461,40.4058129
8763,-3.7082465,40.4058681
4212,-3.7078587,40.4060299
4172,-3.7080429,40.4060657
16764,-3.7110757,40.4045816
51863,-3.7110575,40.4048662
10278,-3.7101753,40.4055241
51864,-3.7112358,40.4057166
28545,-3.7108984,40.4057245
10287,-3.7113507,40.4058987
10286,-3.7113974,40.4060918
10283,-3.7110459,40.406155
4168,-3.7104746,40.4062752
37392,-3.7105993,40.4062988
9880,-3.7094511,40.4048875
25186,-3.7090256,40.4054217
51771,-3.7094774,40.407499
28307,-3.7099197,40.4075543
28308,-3.7096735,40.4075938
28317,-3.7097974,40.4078502
28318,-3.7098926,40.4080488
34748,-3.7093955,40.4081387
28309,-3.7100087,40.4083094
28310,-3.7100327,40.408373
10206,-3.7110089,40.4063078
37391,-3.7106923,40.4063153
10207,-3.7109738,40.4063416
4213,-3.7112035,40.4068963
14560,-3.7111261,40.4069861
25190,-3.7102157,40.4071272
44917,-3.7112814,40.4071409
9884,-3.7102228,40.4072875
4166,-3.7107534,40.4075295
28306,-3.7106156,40.4075342
11935,-3.7078743,40.406098
2538,-3.7083419,40.4063129
26662,-3.7083525,40.4065936
21560,-3.7079727,40.4069045
30101,-3.7086481,40.406913
12275,-3.7085416,40.407026
55347,-3.7082888,40.4071954
48208,-3.7083299,40.4072105
30102,-3.7085353,40.4082271
38470,-3.7087396,40.4091351
28313,-3.7104343,40.4086148
28312,-3.7103809,40.408682
28311,-3.7103461,40.4087268
25191,-3.7101959,40.4088051
24181,-3.7105626,40.4088483
28992,-3.7104214,40.4089436
4165,-3.7101237,40.4090022
35896,-3.7103143,40.4090901
46482,-3.710484,40.4091561
46480,-3.7109956,40.4091966
18542,-3.7071949,40.4085516
48237,-3.7074741,40.4088077
17316,-3.7071926,40.4088325
16651,-3.7074816,40.4089569
17315,-3.7071913,40.408988
16650,-3.7074815,40.4090275
16649,-3.7074757,40.4091399
17314,-3.7071715,40.4091936
16648,-3.7074665,40.4092742
17313,-3.7071664,40.409277
34790,-3.7095825,40.4090017
5680,-3.709648,40.4092708
41681,-3.7096669,40.4093477
34127,-3.710016,40.4094175
38898,-3.7088761,40.4094607
38626,-3.7088119,40.4094612
17319,-3.7087901,40.409597
4090,-3.7097545,40.4097522
16663,-3.7088049,40.409969
16664,-3.7088237,40.4100214
25192,-3.7083928,40.4092554
16657,-3.7086761,40.4093159
17318,-3.7086984,40.4093943
16656,-3.708651,40.4095593
17317,-3.7081765,40.4095776
29715,-3.7078159,40.4096683
5686,-3.7077827,40.4096781
4772,-3.7086337,40.4096809
16655,-3.7084265,40.4097279
4773,-3.7087205,40.4097854
46478,-3.7110796,40.4091991
17611,-3.7102258,40.4092177
4221,-3.7105046,40.4092187
46481,-3.7108298,40.4092425
55571,-3.7101799,40.4092708
46477,-3.710365,40.4093031
50466,-3.7103901,40.4094465
14594,-3.7102871,40.4099599
31468,-3.710407,40.4099711
29088,-3.7104298,40.4099947
51210,-3.7035945,40.4075742
28592,-3.7041781,40.4075794
52084,-3.7035947,40.4076356
52083,-3.7035947,40.4076356
43293,-3.7037927,40.407696
16681,-3.7040043,40.4078273
17769,-3.7041341,40.4079325
14372,-3.703684,40.407934
13966,-3.7035185,40.4080585
13965,-3.7035185,40.4080585
52986,-3.7021709,40.4078861
43829,-3.7020586,40.4079314
43824,-3.7019462,40.4079776
43830,-3.701783,40.4080464
27089,-3.7019252,40.4080736
37895,-3.7019197,40.4081399
52995,-3.7017099,40.4081879
18631,-3.7022259,40.4087136
5685,-3.7018185,40.4093029
6124,-3.7020612,40.409339
16166,-3.7029863,40.4078367
52999,-3.7028579,40.4080451
17184,-3.7027678,40.4083463
4403,-3.7030814,40.4083754
6200,-3.7034368,40.4084372
33135,-3.7034313,40.4086854
51859,-3.7034339,40.4089055
51862,-3.7029907,40.4089219
30124,-3.7028751,40.4092906
20654,-3.7033867,40.409732
5414,-3.7008621,40.40861
28635,-3.7008472,40.4087009
3295,-3.7013161,40.4087032
6125,-3.7008603,40.4087713
6126,-3.7015193,40.4088084
17811,-3.701301,40.4089057
2617,-3.7011385,40.4089104
31610,-3.7016557,40.4089379
4215,-3.7016655,40.4089725
43772,-3.7014404,40.4090582
51479,-3.7011392,40.409165
53080,-3.7016755,40.4091993
20537,-3.7010949,40.4092523
6116,-3.7008642,40.4093171
387,-3.7010845,40.4093334
385,-3.7009194,40.4093708
386,-3.7009059,40.4094201
384,-3.7009094,40.4096555
32823,-3.7008873,40.4097056
34117,-3.7013941,40.4097196
20641,-3.7038744,40.4096008
20642,-3.7035898,40.4096137
20643,-3.7038857,40.4096195
20644,-3.7035998,40.4096299
20645,-3.7038966,40.4096373
20646,-3.7039087,40.4096572
20647,-3.7036243,40.40967
20648,-3.7039202,40.409676
20649,-3.7036357,40.4096887
20650,-3.7039314,40.4096944
20651,-3.7036462,40.4097059
20652,-3.7039438,40.4097148
20653,-3.7039541,40.4097316
16173,-3.70367,40.4097448
20657,-3.703682,40.4097644
20660,-3.7036924,40.4097813
16175,-3.7040186,40.4098195
20663,-3.7037159,40.4098198
16174,-3.7039134,40.4098403
17820,-3.7035863,40.4098655
20655,-3.7033963,40.409751
20656,-3.7033147,40.4097573
20658,-3.7034071,40.4097723
20659,-3.7033257,40.4097748
20661,-3.7033394,40.4097964
20662,-3.7033487,40.4098112
20664,-3.7033613,40.4098312
20665,-3.7033735,40.4098504
20666,-3.7033963,40.4098867
20667,-3.7034098,40.409908
10740,-3.7022293,40.4094834
6127,-3.7020366,40.4095321
3287,-3.7023086,40.4095795
10739,-3.7021378,40.4096946
6123,-3.7024206,40.4097832
33984,-3.7024462,40.4098411
19930,-3.7025057,40.4098926
18636,-3.702532,40.4100126
5687,-3.702376,40.4101809
11384,-3.7017065,40.4103086
20668,-3.7034209,40.4099256
17807,-3.7033851,40.4099289
17821,-3.7033611,40.4100122
27781,-3.7026858,40.4100791
18208,-3.7029722,40.4105638
14667,-3.7032101,40.4108452
5688,-3.7028415,40.4109383
5681,-3.7027101,40.4110987
20542,-3.7028759,40.4111151
3285,-3.7028472,40.4113585
16647,-3.7076115,40.4094814
17312,-3.7071688,40.4095878
2520,-3.7074867,40.4096151
17311,-3.7071583,40.4097233
16653,-3.7075812,40.4097634
16654,-3.7075401,40.4098088
12292,-3.7070297,40.4099113
25193,-3.7072096,40.4099266
17310,-3.7070214,40.409996
26806,-3.7074737,40.4100811
16662,-3.7087656,40.4098805
4778,-3.7082557,40.4099538
4780,-3.7081213,40.410054
4770,-3.7080682,40.4101148
4783,-3.7079401,40.4102998
4774,-3.7078876,40.4103944
4765,-3.7079122,40.4104109
35287,-3.7080071,40.410427
4776,-3.7081165,40.4104747
4767,-3.708171,40.4104908
20851,-3.7096412,40.4100298
24180,-3.7093096,40.4100475
4768,-3.7088348,40.4100488
24179,-3.7092689,40.4101072
33119,-3.7090334,40.410156
17320,-3.7090453,40.4101687
55572,-3.7091356,40.410261
4766,-3.709006,40.4103858
28003,-3.7089935,40.4104224
4775,-3.7089064,40.4104912
17309,-3.7070528,40.4101007
4407,-3.7072835,40.4102391
31879,-3.7074807,40.410254
41370,-3.7071215,40.4102866
17425,-3.7075877,40.4103007
4395,-3.7076364,40.4103182
17426,-3.7077739,40.4103252
4746,-3.7075056,40.4103603
4750,-3.7076199,40.4103806
4416,-3.7068462,40.4104966
21797,-3.7102891,40.4100613
29380,-3.7102523,40.41016
35264,-3.7104028,40.4102764
11736,-3.710221,40.4104137
20304,-3.7102621,40.4105093
32485,-3.7104676,40.4105715
8273,-3.7113717,40.4105719
8294,-3.710243,40.4106028
8276,-3.7113686,40.4108014
28991,-3.7113486,40.4108572
4782,-3.7082411,40.4105142
9495,-3.7080953,40.4105514
26326,-3.7083844,40.410569
4764,-3.7084617,40.4105959
13154,-3.7082429,40.410602
4777,-3.7084894,40.4106029
4769,-3.7085246,40.4106164
4779,-3.7085864,40.4106294
17321,-3.7083406,40.4106626
4781,-3.7087326,40.4106751
4164,-3.7092238,40.4105066
4763,-3.7088396,40.410562
4771,-3.7087876,40.410617
8283,-3.7099827,40.410662
19853,-3.7098955,40.4106939
4169,-3.7098259,40.4107436
31466,-3.7097472,40.4108207
35000,-3.7093487,40.4112378
21633,-3.7094155,40.4112719
21632,-3.7095439,40.4112851
19800,-3.7084933,40.4106882
55848,-3.708495,40.410695
4749,-3.7086558,40.4107919
4754,-3.7085915,40.4108664
4755,-3.7078995,40.4108979
4748,-3.7079535,40.4109173
4751,-3.7080342,40.4109462
4761,-3.7078499,40.4109892
41386,-3.7081322,40.4110765
41385,-3.7080115,40.4111491
16660,-3.7074892,40.4108612
36161,-3.706953,40.4108673
16659,-3.7075749,40.4108851
43814,-3.7070314,40.4108865
36163,-3.7074638,40.4108974
4408,-3.707633,40.4109033
4760,-3.7077053,40.4109398
4757,-3.7077678,40.4109611
53114,-3.7070975,40.4110205
31572,-3.7069566,40.4110274
19799,-3.7108042,40.4109729
29381,-3.7105619,40.4110232
29382,-3.7105811,40.4110951
8289,-3.710632,40.4112233
52746,-3.7111766,40.4112374
16637,-3.7101141,40.4113439
16636,-3.7101785,40.4113505
35171,-3.7110325,40.411357
55340,-3.7111152,40.4113579
4402,-3.7110878,40.4113626
41218,-3.7080064,40.4111657
4762,-3.7079988,40.411183
4214,-3.70864,40.4111873
4177,-3.7081616,40.4111899
51150,-3.7081828,40.4113306
4417,-3.7079597,40.4113326
17677,-3.7080763,40.4114195
33672,-3.7084881,40.4114263
36165,-3.7080348,40.4115102
46570,-3.7080167,40.4115536
21631,-3.7096037,40.4112913
13076,-3.7090054,40.4114128
12493,-3.7090814,40.4114212
43,-3.7094249,40.4114439
19978,-3.7089162,40.4114464
4788,-3.7095563,40.4114556
4786,-3.7098595,40.4114684
4789,-3.7097267,40.4114827
4795,-3.709931,40.4114997
6056,-3.7100077,40.411533
22296,-3.7103351,40.4115575
4216,-3.7106837,40.4116041
28004,-3.7100887,40.4116055
44,-3.7102277,40.4116272
8280,-3.7109435,40.4116285
46600,-3.7107482,40.4116364
31493,-3.7106731,40.4116468
46599,-3.7102843,40.4117378
6058,-3.7112126,40.4117798
46,-3.7103891,40.4117858
4785,-3.7100487,40.4115506
32479,-3.7100061,40.4115799
19852,-3.7098236,40.4118436
20301,-3.7099514,40.4118776
40803,-3.7100477,40.4119289
32954,-3.7099996,40.4119524
20307,-3.7099371,40.4119792
23624,-3.710051,40.4120408
52389,-3.7093234,40.4120648
28438,-3.7096742,40.4120917
4220,-3.7103544,40.4118007
